,text,label,matches
161,"['his', 'gaff', ',', 'the', 'gaffman', 'hooks', 'on', 'to', 'a', 'sheet', 'of', 'blubber', ',', 'and', 'strives', 'to', 'hold', 'it', 'from', 'slipping', ',', 'as', 'the', 'ship', 'pitches', 'and', 'lurches', 'about', '.', 'Meanwhile', ',', 'the', 'spade-man', 'stands', 'on', 'the', 'sheet', 'itself', ',', 'perpendicularly', 'chopping', 'it', 'into', 'the', 'portable', 'horse-pieces', '.', 'This', 'spade', 'is', 'sharp', 'as', 'hone', 'can', 'make', 'it', ';', 'the', 'spademan', ""'s"", 'feet', 'are', 'shoeless', ';', 'the', 'thing', 'he', 'stands', 'on', 'will', 'sometimes', 'irresistibly', 'slide', 'away', 'from', 'him', ',', 'like', 'a', 'sledge', '.', 'If', 'he', 'cuts', 'off', 'one', 'of', 'his', 'own', 'toes', ',', 'or', 'one', 'of', 'his', 'assistants', ""'"", ',', 'would', 'you']",a,[]
162,"['.', 'So', 'ignorant', 'are', 'most', 'landsmen', 'of', 'some', 'of', 'the', 'plainest', 'and', 'most', 'palpable', 'wonders', 'of', 'the', 'world', ',', 'that', 'without', 'some', 'hints', 'touching', 'the', 'plain', 'facts', ',', 'historical', 'and', 'otherwise', ',', 'of', 'the', 'fishery', ',', 'they', 'might', 'scout', 'at', 'Moby', 'Dick', 'as', 'a', 'monstrous', 'fable', ',', 'or', 'still', 'worse', 'and', 'more', 'detestable', ',', 'a', 'hideous', 'and', 'intolerable', 'allegory', '.', 'First', ':', 'Though', 'most', 'men', 'have', 'some', 'vague', 'flitting', 'ideas', 'of', 'the', 'general', 'perils', 'of', 'the', 'grand', 'fishery', ',', 'yet', 'they', 'have', 'nothing', 'like', 'a', 'fixed', ',', 'vivid', 'conception', 'of', 'those', 'perils', ',', 'and', 'the', 'frequency', 'with', 'which', 'they', 'recur']",a,[]
163,"['whale', 'ran', 'quivering', 'along', 'its', 'keel', ';', 'but', 'turning', 'under', 'water', ',', 'swiftly', 'shot', 'to', 'the', 'surface', 'again', ',', 'far', 'off', 'the', 'other', 'bow', ',', 'but', 'within', 'a', 'few', 'yards', 'of', 'Ahab', ""'s"", 'boat', ',', 'where', ',', 'for', 'a', 'time', ',', 'he', 'lay', 'quiescent', '.', '``', 'I', 'turn', 'my', 'body', 'from', 'the', 'sun', '.', 'What', 'ho', ',', 'Tashtego', '!', 'let', 'me', 'hear', 'thy', 'hammer', '.', 'Oh', '!', 'ye', 'three', 'unsurrendered', 'spires', 'of', 'mine', ';', 'thou', 'uncracked', 'keel', ';', 'and', 'only', 'god-bullied', 'hull', ';', 'thou', 'firm', 'deck', ',', 'and', 'haughty', 'helm', ',', 'and', 'Pole-pointed', 'prow', ',', '--', 'death-glorious', 'ship', '!', 'must']",a,[]
164,"['were', 'all', 'over', 'dented', ',', 'like', 'geological', 'stones', ',', 'with', 'the', 'peculiar', 'mark', 'of', 'his', 'walk', '.', 'Did', 'you', 'fixedly', 'gaze', ',', 'too', ',', 'upon', 'that', 'ribbed', 'and', 'dented', 'brow', ';', 'there', 'also', ',', 'you', 'would', 'see', 'still', 'stranger', 'foot-prints', '--', 'the', 'foot-prints', 'of', 'his', 'one', 'unsleeping', ',', 'ever-pacing', 'thought', '.', 'But', 'on', 'the', 'occasion', 'in', 'question', ',', 'those', 'dents', 'looked', 'deeper', ',', 'even', 'as', 'his', 'nervous', 'step', 'that', 'morning', 'left', 'a', 'deeper', 'mark', '.', 'And', ',', 'so', 'full', 'of', 'his', 'thought', 'was', 'Ahab', ',', 'that', 'at', 'every', 'uniform', 'turn', 'that', 'he', 'made', ',', 'now', 'at', 'the', 'main-mast', 'and', 'now']",a,[]
165,"['step', 'with', 'his', 'tongs', ',', 'which', ',', 'after', 'a', 'clumsy', 'fashion', ',', 'were', 'made', 'of', 'straightened', 'iron', 'hoops', ';', 'this', 'old', 'Ebony', 'floundered', 'along', ',', 'and', 'in', 'obedience', 'to', 'the', 'word', 'of', 'command', ',', 'came', 'to', 'a', 'dead', 'stop', 'on', 'the', 'opposite', 'side', 'of', ""Stubb's"", 'sideboard', ';', 'when', ',', 'with', 'both', 'hands', 'folded', 'before', 'him', ',', 'and', 'resting', 'on', 'his', 'two-legged', 'cane', ',', 'he', 'bowed', 'his', 'arched', 'back', 'still', 'further', 'over', ',', 'at', 'the', 'same', 'time', 'sideways', 'inclining', 'his', 'head', ',', 'so', 'as', 'to', 'bring', 'his', 'best', 'ear', 'into', 'play', '.', '``', 'Cook', ',', ""''"", 'said', 'Stubb', ',', 'rapidly', 'lifting']",a,[]
166,"[""''"", 'cried', 'Ahab', '.', 'And', 'obeying', 'his', 'own', 'order', ',', 'he', 'dashed', 'the', 'helm', 'down', 'before', 'the', 'helmsman', 'could', 'handle', 'the', 'spokes', '.', 'The', 'sudden', 'exclamations', 'of', 'the', 'crew', 'must', 'have', 'alarmed', 'the', 'whale', ';', 'and', 'ere', 'the', 'boats', 'were', 'down', ',', 'majestically', 'turning', ',', 'he', 'swam', 'away', 'to', 'the', 'leeward', ',', 'but', 'with', 'such', 'a', 'steady', 'tranquillity', ',', 'and', 'making', 'so', 'few', 'ripples', 'as', 'he', 'swam', ',', 'that', 'thinking', 'after', 'all', 'he', 'might', 'not', 'as', 'yet', 'be', 'alarmed', ',', 'Ahab', 'gave', 'orders', 'that', 'not', 'an', 'oar', 'should', 'be', 'used', ',', 'and', 'no', 'man', 'must', 'speak', 'but', 'in', 'whispers', '.']",a,[]
167,"['number', ',', 'who', ',', 'completely', 'paralysed', 'as', 'it', 'were', ',', 'helplessly', 'floated', 'like', 'water-logged', 'dismantled', 'ships', 'on', 'the', 'sea', '.', 'Had', 'these', 'Leviathans', 'been', 'but', 'a', 'flock', 'of', 'simple', 'sheep', ',', 'pursued', 'over', 'the', 'pasture', 'by', 'three', 'fierce', 'wolves', ',', 'they', 'could', 'not', 'possibly', 'have', 'evinced', 'such', 'excessive', 'dismay', '.', 'But', 'this', 'occasional', 'timidity', 'is', 'characteristic', 'of', 'almost', 'all', 'herding', 'creatures', '.', 'Though', 'banding', 'together', 'in', 'tens', 'of', 'thousands', ',', 'the', 'lion-maned', 'buffaloes', 'of', 'the', 'West', 'have', 'fled', 'before', 'a', 'solitary', 'horseman', '.', 'Witness', ',', 'too', ',', 'all', 'human', 'beings', ',', 'how', 'when', 'herded', 'together', 'in', 'the', 'sheepfold', 'of', 'a']",a,[]
168,"['yet', 'I', 'owe', 'for', 'the', 'flesh', 'in', 'the', 'tongue', 'I', 'brag', 'with', '.', 'By', 'heavens', '!', 'I', ""'ll"", 'get', 'a', 'crucible', ',', 'and', 'into', 'it', ',', 'and', 'dissolve', 'myself', 'down', 'to', 'one', 'small', ',', 'compendious', 'vertebra', '.', 'So', '.', 'CARPENTER', '(', 'RESUMING', 'HIS', 'WORK', ')', '.', 'Well', ',', 'well', ',', 'well', '!', 'Stubb', 'knows', 'him', 'best', 'of', 'all', ',', 'and', 'Stubb', 'always', 'says', 'he', ""'s"", 'queer', ';', 'says', 'nothing', 'but', 'that', 'one', 'sufficient', 'little', 'word', 'queer', ';', 'he', ""'s"", 'queer', ',', 'says', 'Stubb', ';', 'he', ""'s"", 'queer', '--', 'queer', ',', 'queer', ';', 'and', 'keeps', 'dinning', 'it', 'into', 'Mr.', 'Starbuck', 'all']",a,[]
169,"['leaped', 'from', 'the', 'mast-heads', 'of', 'one', 'ship', 'to', 'those', 'of', 'the', 'other', ';', 'yet', ',', 'those', 'forlorn-looking', 'fishermen', ',', 'mildly', 'eyeing', 'us', 'as', 'they', 'passed', ',', 'said', 'not', 'one', 'word', 'to', 'our', 'own', 'look-outs', ',', 'while', 'the', 'quarter-deck', 'hail', 'was', 'being', 'heard', 'from', 'below', '.', '``', 'Ship', 'ahoy', '!', 'Have', 'ye', 'seen', 'the', 'White', 'Whale', '?', ""''"", 'But', 'as', 'the', 'strange', 'captain', ',', 'leaning', 'over', 'the', 'pallid', 'bulwarks', ',', 'was', 'in', 'the', 'act', 'of', 'putting', 'his', 'trumpet', 'to', 'his', 'mouth', ',', 'it', 'somehow', 'fell', 'from', 'his', 'hand', 'into', 'the', 'sea', ';', 'and', 'the', 'wind', 'now', 'rising', 'amain', ',', 'he', 'in']",a,[]
170,"['Rabbins', ',', 'indulged', 'in', 'mundane', 'amours', '.', 'CHAPTER', '51', 'The', 'Spirit-Spout', '.', 'Days', ',', 'weeks', 'passed', ',', 'and', 'under', 'easy', 'sail', ',', 'the', 'ivory', 'Pequod', 'had', 'slowly', 'swept', 'across', 'four', 'several', 'cruising-grounds', ';', 'that', 'off', 'the', 'Azores', ';', 'off', 'the', 'Cape', 'de', 'Verdes', ';', 'on', 'the', 'Plate', '(', 'so', 'called', ')', ',', 'being', 'off', 'the', 'mouth', 'of', 'the', 'Rio', 'de', 'la', 'Plata', ';', 'and', 'the', 'Carrol', 'Ground', ',', 'an', 'unstaked', ',', 'watery', 'locality', ',', 'southerly', 'from', 'St.', 'Helena', '.', 'It', 'was', 'while', 'gliding', 'through', 'these', 'latter', 'waters', 'that', 'one', 'serene', 'and', 'moonlight', 'night', ',', 'when', 'all', 'the', 'waves', 'rolled', 'by']",a,[]
171,"['throughout', 'the', 'whole', 'universe', ',', 'not', 'excluding', 'its', 'suburbs', '.', 'Such', ',', 'and', 'so', 'magnifying', ',', 'is', 'the', 'virtue', 'of', 'a', 'large', 'and', 'liberal', 'theme', '!', 'We', 'expand', 'to', 'its', 'bulk', '.', 'To', 'produce', 'a', 'mighty', 'book', ',', 'you', 'must', 'choose', 'a', 'mighty', 'theme', '.', 'No', 'great', 'and', 'enduring', 'volume', 'can', 'ever', 'be', 'written', 'on', 'the', 'flea', ',', 'though', 'many', 'there', 'be', 'who', 'have', 'tried', 'it', '.', 'Ere', 'entering', 'upon', 'the', 'subject', 'of', 'Fossil', 'Whales', ',', 'I', 'present', 'my', 'credentials', 'as', 'a', 'geologist', ',', 'by', 'stating', 'that', 'in', 'my', 'miscellaneous', 'time', 'I', 'have', 'been', 'a', 'stone-mason', ',', 'and', 'also', 'a']",a,[]
172,"['Pequod', '?', ""''"", '``', 'Am', 'I', 'the', 'same', 'man', 'that', 'helped', 'kill', 'this', 'whale', '?', 'Does', ""n't"", 'the', 'devil', 'live', 'for', 'ever', ';', 'who', 'ever', 'heard', 'that', 'the', 'devil', 'was', 'dead', '?', 'Did', 'you', 'ever', 'see', 'any', 'parson', 'a', 'wearing', 'mourning', 'for', 'the', 'devil', '?', 'And', 'if', 'the', 'devil', 'has', 'a', 'latch-key', 'to', 'get', 'into', 'the', 'admiral', ""'s"", 'cabin', ',', 'do', ""n't"", 'you', 'suppose', 'he', 'can', 'crawl', 'into', 'a', 'porthole', '?', 'Tell', 'me', 'that', ',', 'Mr', '.', 'Flask', '?', ""''"", '``', 'How', 'old', 'do', 'you', 'suppose', 'Fedallah', 'is', ',', 'Stubb', '?', ""''"", '``', 'Do', 'you', 'see', 'that', 'mainmast', 'there', '?']",a,[]
173,"['been', 'made', 'to', 'construct', 'elaborate', 'migratory', 'charts', 'of', 'the', 'sperm', 'whale', '.', '*', '*', 'Since', 'the', 'above', 'was', 'written', ',', 'the', 'statement', 'is', 'happily', 'borne', 'out', 'by', 'an', 'official', 'circular', ',', 'issued', 'by', 'Lieutenant', 'Maury', ',', 'of', 'the', 'National', 'Observatory', ',', 'Washington', ',', 'April', '16th', ',', '1851', '.', 'By', 'that', 'circular', ',', 'it', 'appears', 'that', 'precisely', 'such', 'a', 'chart', 'is', 'in', 'course', 'of', 'completion', ';', 'and', 'portions', 'of', 'it', 'are', 'presented', 'in', 'the', 'circular', '.', '``', 'This', 'chart', 'divides', 'the', 'ocean', 'into', 'districts', 'of', 'five', 'degrees', 'of', 'latitude', 'by', 'five', 'degrees', 'of', 'longitude', ';', 'perpendicularly', 'through', 'each', 'of', 'which', 'districts']",a,[]
174,"['which', 'he', 'seemed', 'to', 'inspire', 'the', 'rest', 'of', 'the', 'herd', ',', 'was', 'owing', 'to', 'a', 'cause', 'which', 'at', 'first', 'the', 'intervening', 'distance', 'obscured', 'from', 'us', '.', 'But', 'at', 'length', 'we', 'perceived', 'that', 'by', 'one', 'of', 'the', 'unimaginable', 'accidents', 'of', 'the', 'fishery', ',', 'this', 'whale', 'had', 'become', 'entangled', 'in', 'the', 'harpoon-line', 'that', 'he', 'towed', ';', 'he', 'had', 'also', 'run', 'away', 'with', 'the', 'cutting-spade', 'in', 'him', ';', 'and', 'while', 'the', 'free', 'end', 'of', 'the', 'rope', 'attached', 'to', 'that', 'weapon', ',', 'had', 'permanently', 'caught', 'in', 'the', 'coils', 'of', 'the', 'harpoon-line', 'round', 'his', 'tail', ',', 'the', 'cutting-spade', 'itself', 'had', 'worked', 'loose', 'from', 'his', 'flesh']",a,[]
175,"['but', 'few', 'supposed', 'to', 'be', 'at', 'this', 'particular', 'time', 'lurking', 'anywhere', 'near', '.', 'And', 'though', 'all', 'hands', 'commonly', 'disdained', 'the', 'capture', 'of', 'those', 'inferior', 'creatures', ';', 'and', 'though', 'the', 'Pequod', 'was', 'not', 'commissioned', 'to', 'cruise', 'for', 'them', 'at', 'all', ',', 'and', 'though', 'she', 'had', 'passed', 'numbers', 'of', 'them', 'near', 'the', 'Crozetts', 'without', 'lowering', 'a', 'boat', ';', 'yet', 'now', 'that', 'a', 'Sperm', 'Whale', 'had', 'been', 'brought', 'alongside', 'and', 'beheaded', ',', 'to', 'the', 'surprise', 'of', 'all', ',', 'the', 'announcement', 'was', 'made', 'that', 'a', 'Right', 'Whale', 'should', 'be', 'captured', 'that', 'day', ',', 'if', 'opportunity', 'offered', '.', 'Nor', 'was', 'this', 'long', 'wanting', '.', 'Tall']",a,[]
176,"['said', 'Elijah', ',', 'slowly', 'and', 'wonderingly', 'looking', 'from', 'me', 'to', 'Queequeg', ',', 'with', 'the', 'most', 'unaccountable', 'glances', '.', '``', 'Elijah', ',', ""''"", 'said', 'I', ',', '``', 'you', 'will', 'oblige', 'my', 'friend', 'and', 'me', 'by', 'withdrawing', '.', 'We', 'are', 'going', 'to', 'the', 'Indian', 'and', 'Pacific', 'Oceans', ',', 'and', 'would', 'prefer', 'not', 'to', 'be', 'detained', '.', ""''"", '``', 'Ye', 'be', ',', 'be', 'ye', '?', 'Coming', 'back', 'afore', 'breakfast', '?', ""''"", '``', 'He', ""'s"", 'cracked', ',', 'Queequeg', ',', ""''"", 'said', 'I', ',', '``', 'come', 'on', '.', ""''"", '``', 'Holloa', '!', ""''"", 'cried', 'stationary', 'Elijah', ',', 'hailing', 'us', 'when', 'we', 'had', 'removed', 'a', 'few']",a,[]
177,"['Starbuck', 'was', 'now', 'pulling', 'obliquely', 'across', 'Stubb', ""'s"", 'bow', ';', 'and', 'when', 'for', 'a', 'minute', 'or', 'so', 'the', 'two', 'boats', 'were', 'pretty', 'near', 'to', 'each', 'other', ',', 'Stubb', 'hailed', 'the', 'mate', '.', '``', 'Mr.', 'Starbuck', '!', 'larboard', 'boat', 'there', ',', 'ahoy', '!', 'a', 'word', 'with', 'ye', ',', 'sir', ',', 'if', 'ye', 'please', '!', ""''"", '``', 'Halloa', '!', ""''"", 'returned', 'Starbuck', ',', 'turning', 'round', 'not', 'a', 'single', 'inch', 'as', 'he', 'spoke', ';', 'still', 'earnestly', 'but', 'whisperingly', 'urging', 'his', 'crew', ';', 'his', 'face', 'set', 'like', 'a', 'flint', 'from', 'Stubb', ""'s"", '.', '``', 'What', 'think', 'ye', 'of', 'those', 'yellow', 'boys', ',', 'sir', '!']",a,[]
178,"['triangular', 'figure', 'with', 'the', 'base', 'downwards', '.', 'As', 'it', 'passes', 'through', 'the', 'remaining', 'vertebrae', 'the', 'canal', 'tapers', 'in', 'size', ',', 'but', 'for', 'a', 'considerable', 'distance', 'remains', 'of', 'large', 'capacity', '.', 'Now', ',', 'of', 'course', ',', 'this', 'canal', 'is', 'filled', 'with', 'much', 'the', 'same', 'strangely', 'fibrous', 'substance', '--', 'the', 'spinal', 'cord', '--', 'as', 'the', 'brain', ';', 'and', 'directly', 'communicates', 'with', 'the', 'brain', '.', 'And', 'what', 'is', 'still', 'more', ',', 'for', 'many', 'feet', 'after', 'emerging', 'from', 'the', 'brain', ""'s"", 'cavity', ',', 'the', 'spinal', 'cord', 'remains', 'of', 'an', 'undecreasing', 'girth', ',', 'almost', 'equal', 'to', 'that', 'of', 'the', 'brain', '.', 'Under', 'all', 'these', 'circumstances']",a,[]
179,"['FISH', ';', 'III.', ',', 'the', 'NARWHALE', ';', 'IV.', ',', 'the', 'THRASHER', ';', 'V.', ',', 'the', 'KILLER', '.', '*', 'Why', 'this', 'book', 'of', 'whales', 'is', 'not', 'denominated', 'the', 'Quarto', 'is', 'very', 'plain', '.', 'Because', ',', 'while', 'the', 'whales', 'of', 'this', 'order', ',', 'though', 'smaller', 'than', 'those', 'of', 'the', 'former', 'order', ',', 'nevertheless', 'retain', 'a', 'proportionate', 'likeness', 'to', 'them', 'in', 'figure', ',', 'yet', 'the', 'bookbinder', ""'s"", 'Quarto', 'volume', 'in', 'its', 'dimensioned', 'form', 'does', 'not', 'preserve', 'the', 'shape', 'of', 'the', 'Folio', 'volume', ',', 'but', 'the', 'Octavo', 'volume', 'does', '.', 'BOOK', 'II', '.', '(', 'OCTAVO', ')', ',', 'CHAPTER', 'I', '.', '(', 'GRAMPUS', ')', '.']",a,[]
180,"['his', 'hand', '.', 'It', 'was', 'sorely', 'tumbled', ',', 'damp', ',', 'and', 'covered', 'with', 'a', 'dull', ',', 'spotted', ',', 'green', 'mould', ',', 'in', 'consequence', 'of', 'being', 'kept', 'in', 'a', 'dark', 'locker', 'of', 'the', 'cabin', '.', 'Of', 'such', 'a', 'letter', ',', 'Death', 'himself', 'might', 'well', 'have', 'been', 'the', 'post-boy', '.', '``', ""Can'st"", 'not', 'read', 'it', '?', ""''"", 'cried', 'Ahab', '.', '``', 'Give', 'it', 'me', ',', 'man', '.', 'Aye', ',', 'aye', ',', ""it's"", 'but', 'a', 'dim', 'scrawl', ';', '--', 'what', ""'s"", 'this', '?', ""''"", 'As', 'he', 'was', 'studying', 'it', 'out', ',', 'Starbuck', 'took', 'a', 'long', 'cutting-spade', 'pole', ',', 'and', 'with', 'his', 'knife', 'slightly']",a,[]
181,"['get', 'into', 'a', 'door', 'mat', ',', 'and', 'parade', 'the', 'streets', 'of', 'any', 'Christian', 'town', 'in', 'that', 'sort', 'of', 'guise', '?', 'I', 'put', 'it', 'on', ',', 'to', 'try', 'it', ',', 'and', 'it', 'weighed', 'me', 'down', 'like', 'a', 'hamper', ',', 'being', 'uncommonly', 'shaggy', 'and', 'thick', ',', 'and', 'I', 'thought', 'a', 'little', 'damp', ',', 'as', 'though', 'this', 'mysterious', 'harpooneer', 'had', 'been', 'wearing', 'it', 'of', 'a', 'rainy', 'day', '.', 'I', 'went', 'up', 'in', 'it', 'to', 'a', 'bit', 'of', 'glass', 'stuck', 'against', 'the', 'wall', ',', 'and', 'I', 'never', 'saw', 'such', 'a', 'sight', 'in', 'my', 'life', '.', 'I', 'tore', 'myself', 'out', 'of', 'it', 'in', 'such', 'a']",a,[]
182,"['it', 'to', 'me', ',', 'as', 'I', 'stood', 'at', 'her', 'helm', ',', 'and', 'for', 'long', 'hours', 'silently', 'guided', 'the', 'way', 'of', 'this', 'fire-ship', 'on', 'the', 'sea', '.', 'Wrapped', ',', 'for', 'that', 'interval', ',', 'in', 'darkness', 'myself', ',', 'I', 'but', 'the', 'better', 'saw', 'the', 'redness', ',', 'the', 'madness', ',', 'the', 'ghastliness', 'of', 'others', '.', 'The', 'continual', 'sight', 'of', 'the', 'fiend', 'shapes', 'before', 'me', ',', 'capering', 'half', 'in', 'smoke', 'and', 'half', 'in', 'fire', ',', 'these', 'at', 'last', 'begat', 'kindred', 'visions', 'in', 'my', 'soul', ',', 'so', 'soon', 'as', 'I', 'began', 'to', 'yield', 'to', 'that', 'unaccountable', 'drowsiness', 'which', 'ever', 'would', 'come', 'over', 'me', 'at', 'a']",a,[]
183,"['with', 'me', 'every', 'night', ',', 'till', 'he', 'could', ""n't"", 'see', 'to', 'put', 'on', 'the', 'bandages', ';', 'and', 'sending', 'me', 'to', 'bed', ',', 'half', 'seas', 'over', ',', 'about', 'three', ""o'clock"", 'in', 'the', 'morning', '.', 'Oh', ',', 'ye', 'stars', '!', 'he', 'sat', 'up', 'with', 'me', 'indeed', ',', 'and', 'was', 'very', 'severe', 'in', 'my', 'diet', '.', 'Oh', '!', 'a', 'great', 'watcher', ',', 'and', 'very', 'dietetically', 'severe', ',', 'is', 'Dr.', 'Bunger', '.', '(', 'Bunger', ',', 'you', 'dog', ',', 'laugh', 'out', '!', 'why', 'do', ""n't"", 'ye', '?', 'You', 'know', 'you', ""'re"", 'a', 'precious', 'jolly', 'rascal', '.', ')', 'But', ',', 'heave', 'ahead', ',', 'boy', ',', 'I']",a,[]
184,"['with', 'bedded', 'oysters', 'for', 'the', 'shaggy', 'bark', '.', 'Oh', ',', 'the', 'gold', '!', 'the', 'precious', ',', 'precious', ',', 'gold', '!', 'the', 'green', 'miser', ""'ll"", 'hoard', 'ye', 'soon', '!', 'Hish', '!', 'hish', '!', 'God', 'goes', ""'mong"", 'the', 'worlds', 'blackberrying', '.', 'Cook', '!', 'ho', ',', 'cook', '!', 'and', 'cook', 'us', '!', 'Jenny', '!', 'hey', ',', 'hey', ',', 'hey', ',', 'hey', ',', 'hey', ',', 'Jenny', ',', 'Jenny', '!', 'and', 'get', 'your', 'hoe-cake', 'done', '!', ""''"", 'CHAPTER', '100', 'Leg', 'and', 'Arm', '.', 'The', 'Pequod', ',', 'of', 'Nantucket', ',', 'Meets', 'the', 'Samuel', 'Enderby', ',', 'of', 'London', '.', '``', 'Ship', ',', 'ahoy', '!', 'Hast', 'seen', 'the']",a,[]
185,"['was', 'all', 'fast', 'again', '.', 'That', 'instant', ',', 'the', 'White', 'Whale', 'made', 'a', 'sudden', 'rush', 'among', 'the', 'remaining', 'tangles', 'of', 'the', 'other', 'lines', ';', 'by', 'so', 'doing', ',', 'irresistibly', 'dragged', 'the', 'more', 'involved', 'boats', 'of', 'Stubb', 'and', 'Flask', 'towards', 'his', 'flukes', ';', 'dashed', 'them', 'together', 'like', 'two', 'rolling', 'husks', 'on', 'a', 'surf-beaten', 'beach', ',', 'and', 'then', ',', 'diving', 'down', 'into', 'the', 'sea', ',', 'disappeared', 'in', 'a', 'boiling', 'maelstrom', ',', 'in', 'which', ',', 'for', 'a', 'space', ',', 'the', 'odorous', 'cedar', 'chips', 'of', 'the', 'wrecks', 'danced', 'round', 'and', 'round', ',', 'like', 'the', 'grated', 'nutmeg', 'in', 'a', 'swiftly', 'stirred', 'bowl', 'of', 'punch', '.']",a,[]
186,"['bowsman', 'hauled', 'him', 'up', 'and', 'up', ',', 'through', 'a', 'blinding', 'foam', 'that', 'blent', 'two', 'whitenesses', 'together', ';', 'till', 'of', 'a', 'sudden', 'the', 'boat', 'struck', 'as', 'against', 'a', 'sunken', 'ledge', ',', 'and', 'keeling', 'over', ',', 'spilled', 'out', 'the', 'standing', 'mate', '.', 'That', 'instant', ',', 'as', 'he', 'fell', 'on', 'the', 'whale', ""'s"", 'slippery', 'back', ',', 'the', 'boat', 'righted', ',', 'and', 'was', 'dashed', 'aside', 'by', 'the', 'swell', ',', 'while', 'Radney', 'was', 'tossed', 'over', 'into', 'the', 'sea', ',', 'on', 'the', 'other', 'flank', 'of', 'the', 'whale', '.', 'He', 'struck', 'out', 'through', 'the', 'spray', ',', 'and', ',', 'for', 'an', 'instant', ',', 'was', 'dimly', 'seen', 'through', 'that']",a,[]
187,"['every', 'plank', 'and', 'each', 'rib', ',', 'it', 'thrilled', 'for', 'an', 'instant', ',', 'the', 'whale', 'obliquely', 'lying', 'on', 'his', 'back', ',', 'in', 'the', 'manner', 'of', 'a', 'biting', 'shark', ',', 'slowly', 'and', 'feelingly', 'taking', 'its', 'bows', 'full', 'within', 'his', 'mouth', ',', 'so', 'that', 'the', 'long', ',', 'narrow', ',', 'scrolled', 'lower', 'jaw', 'curled', 'high', 'up', 'into', 'the', 'open', 'air', ',', 'and', 'one', 'of', 'the', 'teeth', 'caught', 'in', 'a', 'row-lock', '.', 'The', 'bluish', 'pearl-white', 'of', 'the', 'inside', 'of', 'the', 'jaw', 'was', 'within', 'six', 'inches', 'of', 'Ahab', ""'s"", 'head', ',', 'and', 'reached', 'higher', 'than', 'that', '.', 'In', 'this', 'attitude', 'the', 'White', 'Whale', 'now', 'shook', 'the']",a,[]
